eom,ic_pearson,ic_spearman,best_alpha,n_nonzero,n_train,n_features,scoring_year,train_end_year,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe
1988-10-31,0.012272649767176774,0.022490151399681708,0.0026972071751068865,4,213202,80,1988,1987,-0.03132040637434974,-0.027094358479312068,-0.004226047895037673,-0.0065129519241573335,1.1434520145598306,199,199,1991
1988-11-30,-0.05785422652516701,-0.04388735830638482,0.0026972071751068865,4,213202,80,1988,1987,0.013023000024566234,0.03849150216958125,-0.025468502145015014,-0.026604806699580475,0.5681522772827308,198,198,1985
1988-12-31,-0.004472403294611057,0.004685297628139597,0.0026972071751068865,4,213202,80,1988,1987,0.05773280674067999,0.06986899742278105,-0.012136190682101061,-0.013707831477368215,0.7858203976335764,199,199,1992
1989-01-31,0.021644494819238178,-0.008469753702567924,0.001998346690255244,3,248148,81,1989,1988,-0.014309739023444346,-0.007452833698360875,-0.0068569053250834705,-0.0092676135481016,1.205354111509065,203,203,2030
1989-02-28,0.06400772824922352,0.06271323651651814,0.001998346690255244,3,248148,81,1989,1988,0.017807994435056686,0.024050768056051976,-0.00624277362099529,-0.00654365718883786,0.15044178392128513,202,202,2025
1989-03-31,0.046615771096933725,0.05757511505848762,0.001998346690255244,3,248148,81,1989,1988,0.04972047371735608,0.03731734470904104,0.012403129008315035,0.011912245753799748,0.24544162725764346,204,204,2040
1989-04-30,-0.0035895781451070817,-0.014908641609420379,0.001998346690255244,3,248148,81,1989,1988,0.031043685245760944,0.03388202979055998,-0.0028383445447990353,-0.0038086812069663993,0.4851683310836819,204,204,2043
1989-05-31,-0.025966891083224496,-0.06513223757003443,0.001998346690255244,3,248148,81,1989,1988,-0.01930503557836017,0.0016673568249580748,-0.020972392403318246,-0.021376784056793646,0.20219582673769892,204,204,2048
1989-06-30,0.07661484744436248,0.07532430416885273,0.001998346690255244,3,248148,81,1989,1988,0.07792876392578046,0.046562672318136114,0.03136609160764435,0.030743650394586042,0.31122060652915373,204,204,2044
1989-07-31,-0.0013706515764532285,0.007968715849084639,0.001998346690255244,3,248148,81,1989,1988,0.02292523745820687,0.031121627834150196,-0.008196390375943326,-0.008980630547887124,0.39212008597189907,205,205,2055
1989-08-31,0.029322077573021407,0.015395627599823334,0.001998346690255244,3,248148,81,1989,1988,-0.0038323487821404116,-0.00621062448371658,0.0023782757015761687,0.00196669500590263,0.2057903478367693,204,204,2046
1989-09-30,0.03127092127839105,0.02529126723023016,0.001998346690255244,3,248148,81,1989,1988,-0.043013124464210684,-0.07109932856698556,0.028086204102774875,0.027523786378938996,0.28120886191793937,205,205,2051
1989-10-31,0.06734161439173869,0.059670139415262856,0.001998346690255244,3,248148,81,1989,1988,0.013618130414499736,-0.012572591936323601,0.026190722350823335,0.025381026800163912,0.4048477753297112,203,203,2031
1989-11-30,0.07734227578592011,0.09632220828877155,0.001998346690255244,3,248148,81,1989,1988,0.013605891418155873,-0.009954897394546061,0.023560788812701933,0.02321409639707658,0.17334620781267696,203,203,2030
1989-12-31,0.028367845205741034,0.030426053842756696,0.001998346690255244,3,248148,81,1989,1988,-0.07941595930669922,-0.09699251499393868,0.017576555687239467,0.017300441597043106,0.1380570450981809,202,202,2025
1990-01-31,0.042762985492691086,0.05539786578516076,0.0020254091982637493,3,283891,81,1990,1989,0.009052715595709243,0.0067372848284731855,0.002315430767236058,0.0009973802319561415,0.6590252676399582,199,199,1993
1990-02-28,0.1739981336513542,0.21206738522525728,0.0020254091982637493,3,283891,81,1990,1989,0.03531549733808449,-0.014989054797388188,0.05030455213547268,0.049827211435498446,0.23867034998711695,198,198,1986
1990-03-31,0.1562718674569216,0.1709646086401633,0.0020254091982637493,3,283891,81,1990,1989,-0.019298161796747218,-0.07234199687528842,0.0530438350785412,0.05249298745189973,0.2754238133207332,200,200,2002
1990-04-30,0.14358411903371399,0.16811878631980132,0.0020254091982637493,3,283891,81,1990,1989,0.09651955490246615,0.08119300112818242,0.015326553774283727,0.014416085979241286,0.4552338975212208,198,198,1984
1990-05-31,0.1300789451816877,0.14676780205190043,0.0020254091982637493,3,283891,81,1990,1989,0.004970297318653047,-0.042733261197466337,0.04770355851611938,0.047180620449044496,0.2614690335374424,200,200,2009
1990-06-30,0.1213089168092173,0.11954328221155724,0.0020254091982637493,3,283891,81,1990,1989,-0.024411545004112717,-0.0790812047196171,0.05466965971550439,0.0540665909988321,0.30153435833614484,201,201,2017
1990-07-31,-0.0023978571298381183,-0.0174241924212459,0.0020254091982637493,3,283891,81,1990,1989,-0.10806861972973097,-0.12071880137283447,0.012650181643103497,0.011813212761984777,0.4184844405593602,199,199,1996
1990-08-31,0.1194902002767789,0.11504459340574419,0.0020254091982637493,3,283891,81,1990,1989,-0.06448413859962081,-0.14443779671386242,0.07995365811424161,0.07941266167037778,0.2704982219319168,192,192,1928
1990-09-30,0.16702000821404306,0.1610909937483167,0.0020254091982637493,3,283891,81,1990,1989,-0.00825731021800443,-0.10051305148693773,0.0922557412689333,0.09180831672606388,0.2237122714347122,187,187,1872
1990-10-31,-0.00299816320074956,0.034295189647681024,0.0020254091982637493,3,283891,81,1990,1989,0.09350104533784498,0.13738462372838267,-0.04388357839053769,-0.044787223480469866,0.4518225449660871,181,181,1813
1990-11-30,0.11986840911557396,0.11419609658237335,0.0020254091982637493,3,283891,81,1990,1989,0.05170510391376718,0.039528548810423995,0.012176555103343187,0.011811537625962865,0.1825087386901609,182,182,1820
1990-12-31,0.10800503758633609,0.11654328464270902,0.0020254091982637493,3,283891,81,1990,1989,0.07416114037784183,0.06966241028307006,0.004498730094771766,0.00405693361405261,0.22089824035957784,182,182,1825
1991-01-31,-0.0878234696461274,-0.04876528475752487,0.001298614608556483,3,320342,90,1991,1990,0.07288892079245275,0.12332458585969273,-0.05043566506723998,-0.05147491083729686,0.5196228850284411,186,186,1860
1991-02-28,0.05425152454136555,0.07132979632125236,0.001298614608556483,3,320342,90,1991,1990,0.056227233464215556,0.048869076207060116,0.00735815725715544,0.006764494785883558,0.2968312356359408,194,194,1946
1991-03-31,-0.05975228640189625,-0.07326748415833224,0.001298614608556483,3,320342,90,1991,1990,0.0007156562373020299,0.02733034005283687,-0.026614683815534838,-0.027167127595362706,0.2762218899139347,197,197,1975
1991-04-30,0.015867312999157435,0.03506876421634999,0.001298614608556483,3,320342,90,1991,1990,0.04013853884626261,0.03624694369724746,0.003891595149015152,0.0029965872411331566,0.44750395394099773,199,199,1993
1991-05-31,-0.009912925281307565,-0.020598845019927963,0.001298614608556483,3,320342,90,1991,1990,-0.03824291859474327,-0.05093981767675998,0.01269689908201671,0.012053049975532422,0.32192455324214464,200,200,2005
1991-06-30,0.03928158833546807,0.04638359086598242,0.001298614608556483,3,320342,90,1991,1990,0.03260937775789522,0.05077144688891754,-0.01816206913102232,-0.0186804523164606,0.25919159271913994,199,199,1997
1991-07-31,-0.005804437179379231,-0.007287365683782226,0.001298614608556483,3,320342,90,1991,1990,0.026132464435753826,0.0408281067899126,-0.01469564235415877,-0.015732611548190566,0.5184845970158978,201,201,2016
1991-08-31,-0.01480241535432121,-0.007174757727410667,0.001298614608556483,3,320342,90,1991,1990,-0.017006053784898945,-0.013193084051879312,-0.0038129697330196322,-0.0044883687991684705,0.33769953307441936,202,202,2021
1991-09-30,0.02169358758126003,0.008074942839911304,0.001298614608556483,3,320342,90,1991,1990,0.02603266538549314,0.02627565830361417,-0.00024299291812102802,-0.0008533137959045847,0.30516043889177835,203,203,2030
1991-10-31,0.05243704736533399,0.023668167476427228,0.001298614608556483,3,320342,90,1991,1990,-0.026499963990552898,-0.04998189476806514,0.02348193077751224,0.02234008700905393,0.5709218842291557,204,204,2049
1991-11-30,0.12717403736641802,0.1411795698204249,0.001298614608556483,3,320342,90,1991,1990,0.13868306611075654,0.08065363578109577,0.058029430329660764,0.05746098289477791,0.2842237174414274,205,205,2056
1991-12-31,0.027385156097016274,0.06184750797824066,0.001298614608556483,3,320342,90,1991,1990,0.003667099384378468,0.027573690765275286,-0.02390659138089682,-0.02464803296364764,0.37072079137541103,208,208,2089
1992-01-31,0.08039074219283103,0.06257965706770276,0.000694294847879505,8,358083,82,1992,1991,0.0297166781635734,0.010149407963658956,0.019567270199914444,0.01825055530095292,0.6583574494807611,217,217,2172
1992-02-29,0.0077780814027575435,0.0023157438265530334,0.000694294847879505,8,358083,82,1992,1991,-0.028528354424806904,-0.04337530440415545,0.014846949979348545,0.013509011429412342,0.6689692749681013,220,220,2208
1992-03-31,-0.025749813995767937,-0.04647043001725789,0.000694294847879505,8,358083,82,1992,1991,-0.02818223882771521,-0.015788704516277112,-0.012393534311438099,-0.013682696742229014,0.6445812153954577,224,224,2240
1992-04-30,-0.0648917499973422,-0.08466265468524595,0.000694294847879505,8,358083,82,1992,1991,-0.0037116826825091985,0.025896043289214236,-0.029607725971723436,-0.031132156790539295,0.7622154094079292,222,222,2229
1992-05-31,-0.029471527315174124,-0.029735820892341273,0.000694294847879505,8,358083,82,1992,1991,-0.032187618569601895,-0.016380859850441132,-0.015806758719160763,-0.017056979700821148,0.6251104908301917,224,224,2244
1992-06-30,0.027857224713155552,0.02943556033848844,0.000694294847879505,8,358083,82,1992,1991,0.0444477669602603,0.031116014595491858,0.013331752364768443,0.011906879699948117,0.712436332410163,223,223,2237
1992-07-31,0.05627120970000749,0.052236636186954094,0.000694294847879505,8,358083,82,1992,1991,-0.024456652515898243,-0.03459331222979461,0.010136659713896365,0.00868630076464772,0.725179474624323,225,225,2257
1992-08-31,0.05791507136791367,0.05162325948765198,0.000694294847879505,8,358083,82,1992,1991,0.028324351383987048,0.005534500969787643,0.022789850414199404,0.021624149630011615,0.5828503920938956,223,223,2239
1992-09-30,0.10358831287140281,0.09612592076523184,0.000694294847879505,8,358083,82,1992,1991,0.052384515407375515,0.010042535009996491,0.04234198039737902,0.04107740629374568,0.6322870518166728,225,225,2254
1992-10-31,0.00459786820489254,0.036153599676170746,0.000694294847879505,8,358083,82,1992,1991,0.06567062769387103,0.06622874167937272,-0.0005581139855016931,-0.001975488497503993,0.7086872560011498,227,227,2277
1992-11-30,0.016079976988554682,0.009940480207889105,0.000694294847879505,8,358083,82,1992,1991,0.026312021106800604,0.031000881476326746,-0.004688860369526142,-0.006136586765514955,0.7238631979944061,230,230,2309
1992-12-31,0.08762109971181985,0.04936184945503924,0.000694294847879505,8,358083,82,1992,1991,0.030117000190083423,0.02240738688222296,0.007709613307860463,0.006016312987777186,0.846650160041639,235,235,2354
1993-01-31,0.01790836072763215,-0.043371965900193064,0.0010221786371558085,5,398677,74,1993,1992,-0.024493317114049153,0.0019913740063691315,-0.026484691120418284,-0.02802254792303563,0.768928401308672,237,237,2377
1993-02-28,0.01139948133946225,0.002593140128136382,0.0010221786371558085,5,398677,74,1993,1992,0.027676781632853215,0.03526236636321625,-0.007585584730363037,-0.008982843767413455,0.6986295185252093,238,238,2382
1993-03-31,-0.0004343627159943573,0.0009637367237701611,0.0010221786371558085,5,398677,74,1993,1992,-0.041068871184973835,-0.01883312121146667,-0.022235749973507166,-0.023909288907846382,0.8367694671696086,244,244,2442
1993-04-30,-0.01969445027275173,0.02194322125924772,0.0010221786371558085,5,398677,74,1993,1992,0.05692281430895932,0.0158263066189869,0.04109650768997242,0.03918010317850755,0.9582022557324339,244,244,2440
1993-05-31,0.013706873448444538,0.007192025095128626,0.0010221786371558085,5,398677,74,1993,1992,0.016517992906450587,0.020820014306846244,-0.004302021400395657,-0.005561712141744184,0.6298453706742636,246,246,2469
1993-06-30,0.03392991957181148,0.03173822881515412,0.0010221786371558085,5,398677,74,1993,1992,-0.00794608990861862,0.00427977917111642,-0.012225869079735038,-0.013875153117448356,0.8246420188566586,251,251,2515
1993-07-31,0.0071954850340603385,0.01918905808157813,0.0010221786371558085,5,398677,74,1993,1992,0.041820590010427545,0.03647598658859211,0.005344603421835438,0.0038435307782179865,0.7505363218087256,252,252,2529
1993-08-31,0.05125257174619051,0.05592974060086051,0.0010221786371558085,5,398677,74,1993,1992,0.018917800838049982,0.013739675264328177,0.005178125573721805,0.003935951336447286,0.6210871186372594,256,256,2566
1993-09-30,0.06574957491413982,0.09609002024077208,0.0010221786371558085,5,398677,74,1993,1992,0.017114288245960865,-0.012989312767224698,0.030103601013185564,0.028591181481508365,0.7562097658386004,260,260,2603
1993-10-31,0.08162390236873514,0.10072199158025184,0.0010221786371558085,5,398677,74,1993,1992,-0.033463036237618815,-0.0449779934119614,0.011514957174342588,0.009926757806002539,0.794099684170025,264,264,2649
1993-11-30,0.07213875034377545,0.06564684073058749,0.0010221786371558085,5,398677,74,1993,1992,0.04592731752146996,0.020753766051249338,0.02517355147022062,0.02387618232142869,0.6486845743959659,266,266,2660
1993-12-31,0.06208826086653187,0.06112151837375519,0.0010221786371558085,5,398677,74,1993,1992,0.03866237391856026,0.02448548630575076,0.014176887612809504,0.012802736948542079,0.6870753321337123,270,270,2708
1994-01-31,0.11368801333880744,0.11305071988447397,0.000412466274694689,8,442581,72,1994,1993,-0.0036266405207250984,-0.035292920169125025,0.03166627964839993,0.029928825058797803,0.8687272948010627,274,274,2745
1994-02-28,-0.00664099915792944,0.01819745837439722,0.000412466274694689,8,442581,72,1994,1993,-0.032306852017264465,-0.04055907582294,0.008252223805675536,0.0068889153356843855,0.6816542349955754,275,275,2755
1994-03-31,-0.003086509989327617,-0.021117045847399353,0.000412466274694689,8,442581,72,1994,1993,0.008876429932229991,0.01949495252585582,-0.010618522593625829,-0.012004849532133271,0.6931634692537207,275,275,2759
1994-04-30,-0.10928447715831575,-0.13180450496393495,0.000412466274694689,8,442581,72,1994,1993,-0.006632331335711986,0.026761746003613814,-0.0333940773393258,-0.03528034892617088,0.9431357934225406,278,278,2782
1994-05-31,-0.026028318430859336,-0.050196499284834745,0.000412466274694689,8,442581,72,1994,1993,-0.02636183317001222,-0.029729651719713545,0.0033678185497013242,0.0018937322927726104,0.7370431284643569,278,278,2785
1994-06-30,0.03420360782555322,0.03790089600807994,0.000412466274694689,8,442581,72,1994,1993,0.027305946566893727,0.021771097312617244,0.005534849254276483,0.004046698736549965,0.7440752588632592,279,279,2791
1994-07-31,0.11049143457360847,0.111386534478072,0.000412466274694689,8,442581,72,1994,1993,0.07238615930404235,0.031512482345820006,0.040873676958222346,0.03917734459830484,0.848166179958755,279,279,2796
1994-08-31,0.09294823998343231,0.065199705704149,0.000412466274694689,8,442581,72,1994,1993,0.002238317325085776,-0.03041758592460328,0.032655903249689054,0.031163790896989466,0.7460561763497939,281,281,2817
1994-09-30,0.15469372147814245,0.1596498440861469,0.000412466274694689,8,442581,72,1994,1993,0.01638952723482068,-0.02345022055723383,0.039839747792054514,0.03839469731021287,0.7225252409208245,283,283,2833
1994-10-31,0.09940611294371685,0.09983206396894267,0.000412466274694689,8,442581,72,1994,1993,-0.030125353790085657,-0.05974346531422117,0.029618111524135515,0.028140987756908306,0.7385618836136044,283,283,2833
1994-11-30,0.1057667091845827,0.09906433218687541,0.000412466274694689,8,442581,72,1994,1993,0.026278121032394748,-0.0070606462011184815,0.03333876723351323,0.031939018315307925,0.6998744591026519,281,281,2812
1994-12-31,-0.03362130057995727,-0.05186162985071611,0.000412466274694689,8,442581,72,1994,1993,-0.00312265941390254,0.004480561461392744,-0.007603220875295285,-0.009106937618458957,0.7518583715818354,279,279,2795
1995-01-31,0.003773537250281755,0.006887981718876605,0.00047763154183134374,6,490648,70,1995,1994,0.042277900545524244,0.04477228289309678,-0.0024943823475725366,-0.004116230127607535,0.8109238900174991,282,282,2827
1995-02-28,0.08140409391488118,0.11147095933755945,0.00047763154183134374,6,490648,70,1995,1994,0.03455853426411487,0.008840515896944307,0.025718018367170564,0.025072580293748897,0.32271903671083335,284,284,2844
1995-03-31,0.029305536862730124,0.03233335592187442,0.00047763154183134374,6,490648,70,1995,1994,0.017481991614897614,0.018228816965075032,-0.0007468253501774179,-0.0017348497751671175,0.4940122124948497,285,285,2853
1995-04-30,-0.013120508017194991,-0.013848027822266247,0.00047763154183134374,6,490648,70,1995,1994,0.026363201393628806,0.018868914385091612,0.007494287008537194,0.00626173568576689,0.6162756613851519,287,287,2877
1995-05-31,0.04120370763166804,0.04117925282530561,0.00047763154183134374,6,490648,70,1995,1994,0.037592566412486025,0.03336589478229998,0.0042266716301860435,0.0035019863602179097,0.36234263498406694,288,288,2889
1995-06-30,0.048112564319597324,0.052690316722494246,0.00047763154183134374,6,490648,70,1995,1994,0.03533432375454788,0.04263003989781091,-0.007295716143263027,-0.00821303276090375,0.4586583088203613,292,292,2922
1995-07-31,-0.06501329702391669,-0.09715443211660398,0.00047763154183134374,6,490648,70,1995,1994,0.004737098554285071,0.03052083999499567,-0.0257837414407106,-0.02696575796955592,0.5910082644226611,296,296,2961
1995-08-31,0.05605322464280857,0.06766604914173502,0.00047763154183134374,6,490648,70,1995,1994,0.03531387477136081,0.012940746573326427,0.022373128198034383,0.021530344640248396,0.4213917788929941,299,299,2992
1995-09-30,0.04972859950181531,0.039580194422271266,0.00047763154183134374,6,490648,70,1995,1994,-0.00338435096055246,-0.053443871437557355,0.0500595204770049,0.04927393209646174,0.3927941902715796,299,299,2999
1995-10-31,0.03613692670768891,0.04923771292119705,0.00047763154183134374,6,490648,70,1995,1994,0.03334128986810274,0.037864280220804236,-0.0045229903527014975,-0.005876330805877917,0.6766702265882097,298,298,2981
1995-11-30,-0.04103391032939119,-0.028491349317817747,0.00047763154183134374,6,490648,70,1995,1994,0.0027036672059195677,0.03141873283735521,-0.028715065631435645,-0.029426044511012286,0.35548943978832126,300,300,3005
1995-12-31,-0.04672695754682465,-0.0172339524371147,0.00047763154183134374,6,490648,70,1995,1994,0.02751215922624469,0.01576559375014084,0.011746565476103851,0.010972349721290912,0.3871078774064698,302,302,3021
1996-01-31,0.044390300423198754,0.05601595881431768,0.0009893170842376127,3,540674,65,1996,1995,0.026793561357266037,0.022990807939162736,0.003802753418103301,0.002349083212938405,0.7268351025824482,304,304,3046
1996-02-29,-0.0075678396122811275,0.013777373366401724,0.0009893170842376127,3,540674,65,1996,1995,0.0001951423074790428,0.016152192217199015,-0.015957049909719974,-0.01647946845120694,0.2612092707434841,304,304,3048
1996-03-31,0.06589015897176694,0.05426756864161005,0.0009893170842376127,3,540674,65,1996,1995,0.028531570403561742,0.031188202345478262,-0.00265663194191652,-0.003353417304171262,0.3483926811273709,308,308,3082
1996-04-30,2.925456454610803e-05,0.023992798123392542,0.0009893170842376127,3,540674,65,1996,1995,0.025124904813891076,0.016866597748995644,0.008258307064895432,0.006838710143151621,0.7097984608719055,313,313,3136
1996-05-31,0.01360749659102516,0.008042365683245366,0.0009893170842376127,3,540674,65,1996,1995,-0.015633251552500817,-0.04621459807768398,0.030581346525183163,0.029958617402307052,0.3113645614380556,319,319,3192
1996-06-30,-0.013476426979697021,-0.044143349117542335,0.0009893170842376127,3,540674,65,1996,1995,-0.06418251630044629,-0.0922661037708119,0.028083587470365615,0.027461858874532584,0.3108642979165158,319,319,3197
1996-07-31,0.018099759142604466,0.010905310332932216,0.0009893170842376127,3,540674,65,1996,1995,0.030499164390746653,0.043751958411439855,-0.013252794020693202,-0.014566134534908737,0.6566702571077676,315,315,3158
1996-08-31,0.013053346638857245,0.0222442732768208,0.0009893170842376127,3,540674,65,1996,1995,0.05713617370527285,0.03564411920141038,0.02149205450386247,0.02078427092032202,0.35389179177022406,318,318,3185
1996-09-30,0.07426543936052882,0.06016279360487064,0.0009893170842376127,3,540674,65,1996,1995,0.005441110762800248,-0.027505914210568045,0.032947024973368294,0.03231712202552169,0.31495147392330175,320,320,3201
